,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
355,736,2018-07-16T13:31:22,2830729,Appartement,Appartement meublé 1seule piece lux tout compris,"Tunisie,Tunis,El Menzah,El Manar 1",,m²,1.0,,700.0,agence immobilière sabrina loue à el manar coquette appartement 1seule piéce richement meublé s+0 tout compris lux neuf haut standing composé d'1 piéce bien meublé avec tv plazma avec climatiseur et chauffage centrale avec kitchenette bien équipé et salle de bain avec placard et balcon 1ére étage dans une résidence neuf gardée nouvelle construction avec wifi gratuit bien sécurisée par des caméras de surveillance avec parking clôturée emplacement trés chic calme et sécurisée libre de suite à 700d par mois tout compris   y compris les frais de l'eau gaz et l'éléctricitée syndique et wifi.   le frais de visite et déplacement 30d 1seule fois  la commission de l'agence 420d 1 seule fois à la location.   contactez agence sabrina sur 22 521 031.,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2830729
356,737,2018-07-16T13:31:17,896412,Appartement,Ennasr2 al app s plus2 meublé lux av hedi nouira,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",130,m²,3.0,,100.0,ennasr2 al app s+2meublé lux super haut standing  grande salon  2chambre a coucher  salle de bain  cuisine équiper climatiseur   chauffage centrale  tv plazma  ext..... residence  tres  calme et propre prix 2500d  par mois  100d par jour  seulement  pour famille  svp  tel 25666888,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=896412
357,740,2018-07-16T13:31:12,2822505,Maison,Dar sayéfi à plage kélibia,"Tunisie,Nabeul,Kelibia,Kelibia",200,m²,,,500.0,maison bien équipé à la plage ou au centre ville    si tu es intéressé il y a plusieurs offres    selon le jour et leurs nombres    s+1    s+2    s+3    climatisé    bien venue à kélibia la 4 éme plage mondiale,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2822505
358,741,2018-07-16T13:31:07,2813956,Appartement,App s2 boumhal nacime 1,"Tunisie,Ben arous,Bou Mhel El Bassatine,Bou Mhel",150,m²,2.0,,600.0,"à louer appartement s+2 au 3éme étage (avec ascenseur) , 2 chambres , salon , salle à manger , salle de bain , cuisine avec séchoir . chauffage central + place de parking , résidence gardée .",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2813956
359,743,2018-07-16T13:31:01,2812814,Appartement,Pour saison estivale,"Tunisie,Sousse,Sousse Jaouhara,Sahloul",100,m²,3.0,,100.0,à louer un appartement s+2 meublé au deuxième étage pour couple ou famille à sahloul à deux pas de la route principale  loyer par nuitée 80 dinars  pour plus d'infos veuillez contacter mr atallah 94 340 222/mlle moufida 52 184 433,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2812814
360,746,2018-07-16T13:30:58,2548763,Appartement,A loue' s plus 2,"Tunisie,Sousse,Sousse Riadh,Sousse Riadh",90,m²,3.0,,300.0,"location d'un appartement 4eme etage se composant d'un salon et 2 chambres + une cuisine et séchoir + salle de bain + 1 balcon ,place de parking à l?exterieur, endroit calme pres de toutes commodités ( écoles/ lycées/bus/magasins)   l'emplacement est très bien choisi.     n?hésitez pas a me contacter pour plus d'informations   au 98 622 059 / 74 150 243",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2548763
361,748,2018-07-16T13:30:51,2826399,Maison,Pour commerçant,"Tunisie,Tunis,Le Bardo,Ksar Said",35,m²,,,350.0,a louer un local commercial d'une surface de 35  m2 tout usage à ksar said 1  tel 22 683 134,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2826399
362,750,2018-07-16T13:30:46,2632637,Appartement,Rc villa a ennasr 2 s plus3 wb624,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",100,m²,4.0,,1000.0,"a louer a ennasr 2 pour 1000 dt par mois un rez de chaussée de villa s plus 3 (100m) avec chauffage central , climatisation , dressings , jardin (wb624)",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2632637
363,751,2018-07-16T13:30:42,2812956,Maison,Duplex s3 à ghammarth,"Tunisie,Tunis,La Marsa,Gammart",160,m²,,,1150.0,"à louer à gammarth forêt, charmant duplex s3 de 160m2 de bâti avec jardin, situé dans un lotissement entourant une belle écurie, composé au rez de chaussé d?un jardin, salon de 42m2, une cuisine américaine équipée et une salle d?eau, au premier, on trouve 3 chambres à coucher équipés de placard et une salle de bain commune, on trouvera à l?étage un escalier qui mène vers une terrasse de 80m2 qui offre une vue panoramique sur la forêt de gammarth et essentiellement sur l?écurie. loyer: 1250dt. pour plus d'informations veuillez contacter votre conseiller kaiss slama au 20 318 250",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2812956
364,754,2018-07-16T13:30:37,2813147,Appartement,S2 à coté de carrefour medina jedida 3,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina",110,m²,2.0,,600.0,"un appartements s+2 avec . places parking    je vous propose une opportunité à médina pres de carrefour market un appartements dans une résidence un joli appartement situé pres de tout commodité au 1er etage dans une résidence calme et chic entrée parking sécurisée et controlé par des camera se surveillance superficie de l'appartement 100m    l'appartement se compose un tres grand salon , salle d'eau , salle de bain 2 grand chambre à couchée avec des dressing avec un décor exceptionnel et cuisine aménagée    prix demandé 600 mois    les frais de syndic inclus    une place parking est disponible avec l'appartement    pour plus d'information contactez 28.058.317    svp les appel téléphonique seulement du 9h du matin à 19h pas des appels hors ce temps",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2813147
365,755,2018-07-16T13:30:33,2824383,Appartement,S3 à medina jedida 3,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina",150,m²,3.0,,600.0,"a louer s3 jamais habité   je vous propose une opportunité à nouvelle medina un très joli appartement situé pres de mg au 1 er etage dans une résidence calme superficie de l'appartement 150m   (vide .. non meublé )il se compose un tres grand salon , salle de bain , salle d'eau , 3 grand chambre à couchée avec des dressing avec un décor exceptionnel et cuisine   prix demandé : 600/ mois    pour plus d'information contactez 28.058.317",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2824383
366,757,2018-07-16T13:30:30,2830506,Appartement,Apt mblé j laouina,"Tunisie,Tunis,La Marsa,El Aouina",100,m²,3.0,,1200.0,a louer un appartement très propre et soigneusement meublé au jardin de laouina près du lac 2 et la grande surface carrefour dans une residence bien sécurisée et bien située près de toutes les commodités cafés luxe restaurant magasins banques et avec doubles ascenseurs   cet appt se compose d'une salon et deux chambres de nuit finement meublés avec un  choffage centrale disponible fin janvier et trois climatiseurs installés une cuisine équipée et une salle de bain   gsm du propriétaire 00216 94569200,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2830506
367,759,2018-07-16T13:30:26,2831483,Appartement,A usage bureautique,"Tunisie,Beja,Beja Nord,Beja",65,m²,2.0,,600.0,"on met a votre disposition un local pour usage bureautique situe au 2eme etage de la residence garden beja au dessus de cafe jasmin sur la route de tabarka pres de la zone industriel; clinique el amen; de la faculte iset; 5min de centre ville ce local est haut standing compose de deux chambres dont leurs fenetres  sur la route principale+unesalledebain+sechoir+cuisine, cette imeuble et equipe d'un ascensseur et gardinage 24/24  pour plus d'information veuillez contacter sami 98444050",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2831483
368,761,2018-07-16T13:30:18,2824808,Appartement,Un studio meublé et indépendant,"Tunisie,Sousse,Sousse Jaouhara,Sahloul",65,m²,1.0,,350.0,à louer un studio meublé et indépendant à sahloul  ce studio sera disponible le 20 juillet  loyer par mois 350 dinars compris steg et soned  pour plus d'infos veuillez contacter mr atallah 94 340 222/mlle moufida 52 184 433,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2824808
369,765,2018-07-16T13:30:02,2573375,Appartement,Beau 2 pièces à picville avec un grand balcon,"Tunisie,Sfax,Sfax Ville,Sfax Hached",35,m²,2.0,,290.0,"a louer bel appartement en plein centre ville de sfax, situé boulevard farhat hached.  composé de deux pièces, d?une salle de douche et d?une cuisine.  a proximité de toutes les commodités, commerces et administrations.  idéal pour un couple.  libre de suite.  non sérieux s?abstenir.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2573375
371,769,2018-07-16T13:29:55,2746251,Maison,Magasin 50m2 au centre ville de tunis,"Tunisie,Tunis,Bab Bhar,Habib Thameur",50,m²,,,1700.0,a louer un local commercial en plein centre ville de tunis entre le passage et bab bhar a proximite de la station de metro hbib thameur parallele a rue d'athene.    loyer: 1700 dt net/mois (+15% retenue a la source)      tel: 28 502 802,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2746251
373,772,2018-07-16T13:29:49,2272992,Appartement,S1 trés propre 60 dt la nuité,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1",100,m²,1.0,,92.0,"un très très beau s+1 richement meublé : à louer par jour ou par semaine : belle cuisine équipée (four, plaque, hotte, frigidaire, lava linge, micro-onde ), grand salon, lcd samsung 40 pouces, 1 chambres à coucher, climatiisé, chauffé , satellite, porte codée de la résidence, porte d'entrée de l'app. blindée, double ascenseur, résidence très calme, caméras de surveillance, gardée 24/24, & à proximité de toutes commodités (transport public, taxi,grande surface, salon de thé, café, fast food, retaurants, la poste, centre médical,.), à 10 mns de l'aéroport, à 15 mns du centre ville, à 15 mns du carrefour, à 18 mns de la marsa  la nuitée : entre 60 et 70 selon la période et la saison 60 dinars / la nuitée   promotion pour le mois de ramadan 50 dinars la nuitée.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2272992
375,775,2018-07-16T13:29:42,2572666,Appartement,Beau bureau au centre ville quartier picville,"Tunisie,Sfax,Sfax Ville,Sfax Hached",70,m²,3.0,,395.0,"a louer beau bureau en plein centre ville de sfax,  situé boulevard farhat hached.  composé de 3 pièces principales, d?une salle d?eau et d?une kitchenette.  a proximité de toutes les commodités, commerces et administrations.  libre de suite.  non sérieux s?abstenir.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2572666
377,778,2018-07-16T13:29:37,2677736,Appartement,Appartement s1 meublé à jardin de carthage,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage",69,m²,1.0,,120.0,"location d'un appartement très haut standing richement meublé dans une nouvelle résidence bien gardée, sécurisée, calme, et surtout propre à jardin de carthage. l'appartement se trouve dans le quartier le plus prestigieux de tunis, juste à côté des berges du lac, à 200 mètres du clinique hannibal. il est composé d?un salon, une chambre à coucher, une salle de bain et une cuisine séparée et équipée d?un four électrique, une hotte aspirante, une plaque chauffante, et des éléments de rangements. les appartements sont équipés d'internet wifi, d'une climatisation en split système et chauffage centrale. ils sont dotés d'un tv led avec satellite et d?une place de parking  au sous-sol : accès avec commande.  prix: à partir de 120d/nuit  prix exceptionnel pour les longues durées.  pour plus d'informations, veuillez me contacter au 95856407",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2677736
378,780,2018-07-16T13:29:33,2663010,Appartement,Appartements aux berges du lac2 très haut standing,"Tunisie,Tunis,La Marsa,Berge Du Lac",71,m²,1.0,,130.0,"location d'appartements très haut standing richement meublé dans une nouvelle résidence bien gardée, sécurisée, calme, et surtout propre aux berges du lac 2 à côté de tunisia mall. les appartements se trouvent dans le quartier le plus prestigieux de tunis, juste à côté des nations unies, à 20 mètres de l?ambassade du canada, de malaisie, de thailande et de suisse, à 50 mètres de la banque mondiale et du conseil de l'europe, à 100m du clinique hannibal. il est composé d?un salon, une chambre à coucher, une salle de bain et une cuisine séparée et équipée d?un four électrique, une hotte aspirante, une plaque chauffante, et des éléments de rangements. les appartements sont équipés d'internet wifi, d'une climatisation en split système et chauffage centrale. ils sont dotés d'un tv led avec satellite et d?une place de parking  au sous-sol : accès avec commande.  prix: à partir de 130d/nuit  prix exceptionnel pour les longues durées.  pour plus d'informations, veuillez me contacter au 95856407",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2663010
379,781,2018-07-16T13:29:32,2803896,Appartement,Spacieux et  meublée,"Tunisie,Tunis,La Marsa,Cite El Khalil",,m²,3.0,,1500.0,"a louer pour l anneé ou pour les vacances  un bel appartement meublée très ensoleillé et bien orienté.  l'appartement s+2 au premiere étage   situé a cité el khalil sur la route principal ghammarth.  l'etage de villa propre et bien securisé. grand salon- salle a manger    deux  chambres a coucher  salle de bain cuisine équipée - chauffage central climatisation loyer par mois 1500 dt.  pour une visite ou pour plus d?information, veuillez nous contacter 22 583 083",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2803896
380,784,2018-07-16T13:29:22,2315181,Appartement,Studio  60 dt la nuité trés propre,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",150,m²,1.0,,91.0,"appartement meublé haut standing s+1 à cité ennasser situé dans un quartier calme à 500 m du clinique ennasser et 200 m du monoprix contient:  -un salon entièrement meublée avec plasma  -une chambre à coucher meublée avec placards  -une salle de bain et machine à laver  - une cuisine bien équipée  - une terrasse   situé dans une résidence neuve au rdc climatiseur split - chauffage centrale  - tv parabole,  gaz de ville.  possibilité de location par jour, par semaine ou par mois. num : 21575596 prix 60 dt ma nuité",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2315181
381,787,2018-07-16T13:29:15,2722647,Appartement,Appartement s1 richement meublé au berges du lac,"Tunisie,Tunis,La Marsa,Berge Du Lac",75,m²,1.0,,130.0,"location d'appartements très haut standing richement meublé dans une nouvelle résidence bien gardée, sécurisée, calme, et surtout propre aux berges du lac 2 à côté de tunisia mall. les appartements se trouvent dans le quartier le plus prestigieux de tunis, juste à côté des nations unies, à 20 mètres de l?ambassade du canada, de malaisie, de thailande et de suisse, à 50 mètres de la banque mondiale et du conseil de l'europe, à 100m du clinique hannibal. il est composé d?un salon, une chambre à coucher, une salle de bain et une cuisine séparée et équipée d?un four électrique, une hotte aspirante, une plaque chauffante, et des éléments de rangements. les appartements sont équipés d'internet wifi, d'une climatisation en split système et chauffage centrale. ils sont dotés d'un tv led avec satellite et d?une place de parking  au sous-sol : accès avec commande.  prix: à partir de 130d/nuit  prix exceptionnel pour les longues durées.  pour plus d'informations, veuillez me contacter au 95856407",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2722647
383,790,2018-07-16T13:29:10,2812007,Appartement,Meublée pour les vacances,"Tunisie,Tunis,La Marsa,Gammart",50,m²,3.0,,150.0,"a louer pour les vacances ou pour l anneé un bel appartement très ensoleillé et bien orienté.  l'appartement s+2 situé a gammarth golden tulip salon salle a manger    deux  chambres a coucher salle d eau salle de bain cuisine équipée chauffage central climatisation loyer par jours 150 dt   pour une visite ou pour plus d?information, veuillez nous contacter 22 583 083",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2812007
386,794,2018-07-16T13:29:05,2820219,Appartement,Meublée pour l anneé,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan",119,m²,3.0,,950.0,a louer pour l anneé  un appartement  meublée très ensoleillé et bien orienté  l'appartement s 2 au 2 étage    propre et bien securisé  salon salle a manger    deux chambres a coucher  salle de bain grand cuisine équipée chauffage central climatisation loyer par mois 950 dt,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2820219
389,799,2018-07-16T13:28:59,2828630,Appartement,Appartement a loué,"Tunisie,Sfax,Sfax Sud,Sidi Abbes",169,m²,4.0,,700.0,"a  louer  un appartement s+3 à sidi abbes sur la route principale, à la résidence 'intileka' à coté de la mosquée 'errahma au 1 ère étage. il se compose d'un salon et 3 chambres de nuit et salle de bain et cuisine et 3 balcon.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2828630
391,802,2018-07-16T13:28:54,2787314,Appartement,Appartement 75 mètre carré,"Tunisie,Tunis,El Menzah,El Menzah 1",75,m²,2.0,,590.0,"a louer bel appt. s+1, haut standing sis aux jardins d?el menzah , 1 c.c , salon , cuisine ,  sdb,chauf.cen. uniquement pour femme fonctionnaire ou salarié.  l.590 d/m.(incluant les frais du syndic plus deux mois de caution).offre ferme.  courtier s'abstenir",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2787314
392,803,2018-07-16T13:28:52,2577312,Maison,Superbe local commercial de 42 m2 à sfax liberté,"Tunisie,Sfax,Sfax Ville,Cite De Le Liberte",45,m²,,,1500.0,"loue ce superbe  local commercial de 42 m2 et un plafond de 6 m ,situé sur une rue  très passante et perpendiculaire à l'avenue de la liberté (à 20m) ,ce local est situé à coté de l'agence de voyage traveltodo  et en face du siège de la banque biat , il fait le coin entre une rue piétonne et la rue taha houssaine.  les portes vitrées et protégées par un rideau métallique .  pour toute visite ,vous pouvez se rendre sur place et le voir ,il est loué actuellement au groupe bitaka qui part dès qu'un nouveau locataire est là,il n?a pas de rachat de fonds de commerce par contre le propriétaire demande 10 000 d de pas de porte.  les charges s'élèvent à 60 d .  pour tout renseignement supplémentaire vous pouvez appeler  monsieur jmal  le propriétaire en france au 0033388920054 ou mr youssef à sfax au 28577440.  curieux s'abstenir.merci",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2577312
393,805,2018-07-16T13:28:45,2425982,Appartement,S plus 2 meublé à el manzah 7 wb295,"Tunisie,Ariana,Ariana Ville,El Menzah 7",100,m²,3.0,,900.0,"a louer pour 900 dt par mois un s plus 2 meublé (100m) à el manzah 7 avec une salle de bain et une salle d eau , climatisation et place parking (wb295)",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2425982
394,808,2018-07-16T13:28:33,2749449,Appartement,Spacieux studio bien équipé,"Tunisie,Bizerte,Bizerte Nord,Bizerte",80,m²,2.0,,650.0,l'immobilière saiek & belhouane met en location:  un spacieux studio bien équipé à cité el malouf.  composé d'une grande chambre à coucher+ spacieux salon + salle de bain + cuisine équipé et grand terrasse.  à 650 dt le mois pour location annuel.  à contacter: 70 001 109 / 22 50 99 66/ 52 816 833/ 31 51 99 66.,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2749449
395,809,2018-07-16T13:28:27,2416230,Appartement,S plus 1 meuble à mrezga wb268,"Tunisie,Nabeul,Hammamet,Sidi Jedidi",60,m²,2.0,,350.0,"a louer pour 350 dt par mois à hammamet nord mrezga pour la période octobre mai ,  un charmant s plus 1(60m)meublé avec terrasse et peut être loué pour 60 dt par jour pour les courtes périodes (wb268) pour juillet et août 100 dt par nuitée",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2416230
396,811,2018-07-16T13:28:22,2391280,Appartement,Salon et 2 chambres meublé a ain zaghouan nord,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan",100,m²,3.0,,140.0,"s+2 a ain zaghouan nord: prix 140 dinars par nuitée .  un particulier loue un joli appartement s+2 neuf et très luxueux, sécurisé, calme, et surtout propre, dans un quartier chic pres de carrefour la marsa ain zaghouan nord dans une résidence gardée 24/24, double ascenseurs-salon moderne :(led, satellite, clim, chauffage centrale)   - canapé confortable   - une chambre à coucher avec lit 2 places   - une 2 eme chambre avec 2 lits séparés   - une salle de bain   -une cuisine bien équipée (micro onde, réfrigérateur, et tous les moyens nécessaires pour cuisson)  -place de parking sous sol  les draps sont disponibles avec hygiène et propreté garantie  supplément de 20 dt pour les séjours de moins de 3 jours",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2391280
397,814,2018-07-16T13:28:15,2526725,Appartement,Appart avec 2 chambres à coté tunisia mall au lac2,"Tunisie,Tunis,La Marsa,Berge Du Lac",130,m²,3.0,,160.0,"s+2 a coté tunisia mall: prix 160 dinars par nuitée .  un particulier loue un joli appartement s+2 neuf et très luxueux, sécurisé, calme, et surtout propre, dans un quark tier chic pré de l?ambassade de canada et clinique hannibal au lac 2 dans une résidence gardée 24/24, double ascenseurs-salon moderne :(led, satellite, clim, chauffage centrale)   - canapé confortable   - une chambre à coucher avec lit 2 places    - une chambre à coucher avec deux lits séparées   - une salle de bain avec cabine de douche   -une cuisine bien équipée (micro onde, réfrigérateur, et tous les moyens nécessaires pour cuisson)   -place de parking   les draps sont disponibles avec hygiène et propreté garantie.  supplément de 30 dt pour les séjours de moins de 3 jours",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2526725
398,817,2018-07-16T13:28:11,2230565,Appartement,Studio à coté tunisia mall au  lac2,"Tunisie,Tunis,La Marsa,Berge Du Lac",50,m²,2.0,,130.0,"a coté tunisia mall: prix 130 dinars par nuitée .  un particulier loue un joli appartement s+1 neuf et très luxueux, sécurisé, calme, et surtout propre, dans un quartier chic pré de l?ambassade de canada et clinique hannibal au lac 2 dans une résidence gardée 24/24, double ascenseurs-salon moderne :(led, satellite, clim, chauffage centrale)   - canapé confortable   - une chambre à coucher avec lit 2 places    - une salle de bain avec cabine de douche   -une cuisine bien équipée (micro onde, réfrigérateur, et tous les moyens nécessaires pour cuisson)   -place de parking   les draps sont disponibles avec hygiène et propreté garantie.  supplément de 20 dt pour les séjours de moins de 3 jours",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2230565
399,818,2018-07-16T13:28:10,2813400,Appartement,Bel air étage de villa 3 min carrefour market,"Tunisie,Ben arous,Bou Mhel El Bassatine,Cite El Mouna",200,m²,4.0,,750.0,très grand salon +grande cuisine+ salle à manger +4 cc+ garage +entrée indépendante+ 2 grandes terrasses,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2813400
401,823,2018-07-16T13:28:00,1135978,Appartement,Ennasr2 s plus 2 meublé super  lux,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",120,m²,2.0,,100.0,al a ennasr2 app  s+2 meublé  tres. lux  av hedi nouira  super haut standing. salon.  2 chambres à coucher.   cuisine. équiper  clim.  chauffage. centrale    residence. tres. calme place de parking. ext .. prix 100 d par. jour  tel. 25666888,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=1135978
402,825,2018-07-16T13:27:55,2783285,Appartement,Magnifique appartement luxueux richement meublé,"Tunisie,Sousse,Hammam Sousse,Hammam Sousse",170,m²,4.0,,1450.0,"location annuelle  un magnifique appartement prestigieux au 2ème étage d'une villa  hammam sousse/khzema est zone calme et résidentielle  luxueusement meublé et aménagé  entrée indépendante  entrée de voiture indépendante pour 4 voitures.  composition :  salon spacieux avec balcon  3 chambres à coucher spacieuses avec dressings, bureaux et balcons  salle de bain  une cuisine luxueusement équipée et aménagée avec séchoir  4 balcons  terrasse indépendante très spacieuse  couloirs et escaliers automatiquement illuminés  climatiseur puissant  four et micro-ondes encastrés etc.  chauffage central  gaz de ville  prix : 1450 dt / mois négociable  pour vos réservations et/ou plus d'informations, n'hésitez pas à nous contacter",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2783285
403,827,2018-07-16T13:27:50,2831515,Appartement,Studio meuble,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",56,m²,2.0,,1200.0,a louer un studio meuble au 2 eme etage dans avec ascenseure dans une residance gardee,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2831515
405,830,2018-07-16T13:27:44,2831514,Appartement,Meublé pour étudiantes,"Tunisie,Sousse,Sousse Jaouhara,Cite Sahloul",108,m²,3.0,,550.0,"a louer pour filles étudiantes et pour l?année scolaire 2018 - 2019 (du 01 sept 2018 au 30 juin 2019) :  s+2 composé de 2 pièces de 4m x 4m + salon spacieux au 2ème étage orientation charki au dessus de shoes center à sahloul. bien équipé (2 lits 1 place + 1 lit 2 places + coiffeuse + canapés + tv satellite + cuisinière avec four + réfrigérateur de 360 litres + chauffe eau de 10 litres + gaz de ville) avec 2 balcons ouverture charki (voir photos récentes).  très bel emplacement calme proche de toutes commodités (500m de l?ihec sousse, 300m de mg, 150 m de l'école de santé et 800 m de l'école des ingénieurs, taxi à la demande par téléphone.)  pour 3 filles maximum.  le loyer est fixé à 550 dinars par mois + 1 mois et demi de cautionnement soit 800 dinars de cautionnement.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2831514
406,834,2018-07-16T13:27:37,2820495,Appartement,Studio bab sidi abssalem,"Tunisie,Tunis,Bab Souika,Bab Sidi Abdessalem",30,m²,2.0,,380.0,"a louer s1 a bab sidi abssalem, a 2 mn de avenu hedi esseidi, , 2eme étage, séjour+cuisine+wc,douche+chambre+ terrasse, aen face hôtel sahib etabaa, avenue hedi esseidi, loyer 380 dt, tel 98936168.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2820495
407,835,2018-07-16T13:27:35,2803453,Appartement,Chambre étudiante medecine,"Tunisie,Tunis,Bab Souika,Borj Zouara",20,m²,4.0,,280.0,"a louer en collocation chambre pour étudiante médecine meublee, dans un appartement s+4, dans une résidence , propre et sécurisée, pour fille étudiante en médecine uniquement.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2803453
408,836,2018-07-16T13:27:29,2820755,Maison,Villa meublé à kelibia,"Tunisie,Nabeul,Kelibia,Cite Riadh",180,m²,,,900.0,"villa meublée grande salon climatiséé, 2 chambres, salle d'eau,salle de bain, cuisine jardin  à louer pour les vacances d'été contacter 50552915 ou 94474498",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2820755
410,840,2018-07-16T13:27:24,2803456,Appartement,Appartement s2 résidence cortoba,"Tunisie,Ariana,La Soukra,La Soukra",110,m²,3.0,,850.0,"a louer s+2, résidence garde cortoba,  2 ème étage, entre sur grand salon donnant sur balcon, deux chambre, salle de bain  wc, cuise  équipe, séchoir, chauffage centrale, climatisation, parking extérieur, immeuble avec deux étage seulement,",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2803456
411,841,2018-07-16T13:27:21,2830626,Appartement,Occasion s plus 2,"Tunisie,Manouba,Mannouba,La Mannouba",75,m²,3.0,,470.0,"je loue pour un couple mariée (pas d'étudiant svp).  s+2 dans une résidence de deux étages.  hall d'entrée, salon avec balcon + cuisine avec sechoire + sdb + 2 chambres + place de parking à l?extérieur couverte.  -gaz de ville  -chauffage central  -revêtement marbre tela  -ensoleillé et vue sur jardin    a 2 mn à pied : magasin aziza, moqué, poste de police, café, arrêt de bus, jardin d'enfant, épicier, hammam .... .    a 10 mn à pied : arrêt metro slimen kehia manouba.    résidence calme à citée ben younes.  je me charge de payer le syndic(25dt)   loyer = 445 + 25 = 470dt",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2830626
415,848,2018-07-16T13:27:13,2827051,Appartement,Loue appart a sidi el mahrasi,"Tunisie,Nabeul,Hammamet,Hammamet",,m²,3.0,,1700.0,loue à la semaine  appartement s+2 très propre moderne meublé deux lits doubles une salle d?eau et une salle de bain lave linge deux balcons et loggia au deuxième et dernier étage à 5min à pied de la plage de la plage vue mer dans résidence calme propre et sécurisé avec place de parking max 6 personnes ( très alaise)  1700dt/semaine. curieux s?abstenir,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2827051
416,853,2018-07-16T13:27:01,2776160,Maison,Studio a ezzahra,"Tunisie,Ben arous,Ezzahra,Ezzahra",70,m²,,,330.0,"a louer a ezzahra un studio composé de s+1, cuisine, douche  et un petit terrasse avec entrée indépendante situé a ezzahra dans un cartier calme",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2776160
