Extraction_date,Marketplace,Reference,Status,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
2018-09-03T15:11:08,Tayara TN,ff08d382-3c91-492c-82d0-707286502596,À Louer,Appartements,Maison Pour Les Etudiants,"Monastir, Monastir",Appartements,m²,2.0,,370.0,"location de deux s+2 nouvellement batis situés à cité elbassatine , pres de kiosque Oilibya et Restaurant Universitaire Les roses. 10 min a pied a faculté de médecine dentaire et Pharmacie avec surface couvert de 75m², le s+2 contient: salon avec tv , deux chambre à coucher, cuisine, toilette et douche, grand terrasse. appellez le 22871543 ou 20541408",https://www.tayara.tn/listings/appartements-2/ff08d382-3c91-492c-82d0-707286502596/maison-pour-les-etudiants
2018-09-03T15:10:43,Tayara TN,fec86837-b48f-40c5-bbcc-bc55459ddc96,À Louer,Appartements,Appt S2 Hts - Jardins De Carthage,"Tunis, Carthage",Appartements,m²,3.0,,1200.0,"FB.7256 Contacter notre Conseiller en immobilier RANA : 56306047 Type : Appartement S+2 Adresse : Jardins de Carthage Loyer : 1200 dt Superficie : 145 m² A louer un appartement S+2 hauts standings dans une résidence R+4 très calme et bien sécurisée. Il est composé d’un salon lumineux avec balcon, une cuisine bien équipée d'une plaque, hotte aspirante, four avec les accessoires et les éléments de rangements avec un séchoir. La partie nuit dessert deux chambre à coucher avec leurs propres dressing et une salle de bain. L’appartement est équipé d’un chauffage central et climatiseurs. Agence Immobilière ARI.",https://www.tayara.tn/listings/appartements-2/fec86837-b48f-40c5-bbcc-bc55459ddc96/appt-s2-hts-jardins-de-carthage
2018-09-03T15:10:38,Tayara TN,fb928460-f58a-4132-8b2a-82829cfcc7c1,À Louer,Appartements,Appartement Côté Carrefour,"Ben arous, Boumhel",Appartements,m²,2.0,,800.0,"A louer un appartement situé dans une résidence nouvellement construite, dans un quartier animé à Boumhel coté carrefour, il est composé d'un salon lumineux grâce a ses baies-vitrées, une cuisine équipée complétée par un séchoir, deux chambres a coucher partageant une salle de bain.",https://www.tayara.tn/listings/appartements-2/fb928460-f58a-4132-8b2a-82829cfcc7c1/appartement-côté-carrefour
2018-09-03T15:10:33,Tayara TN,febd4fea-499a-4b9e-9288-95e21dc991a1,À Louer,Appartements,Étage De Villa S+2 Sans Meuble À Sahloul,"Sousse, Sahloul",Appartements,m²,2.0,,500.0,"nous mettons en location un étage de villa sans meuble composé d'un grand salon, 2 chambres à couchers, salle de bain, cuisine équipé, des placards, chauffage central, un balcon, des stores électriques. pour plus d'infos contacter : 22497177 / 95212779",https://www.tayara.tn/listings/appartements-2/febd4fea-499a-4b9e-9288-95e21dc991a1/étage-de-villa-s+2-sans-meuble-à-sahloul
2018-09-03T15:10:26,Tayara TN,feb1efcd-502b-4849-ada0-f8c4d57b0ebb,À Louer,Appartements,Appartements À Louer,"Nabeul, Dar Châabane El Fehri",Appartements,m²,3.0,,0.0,5 appartements à louer 2 appartements s+1 2 apartements s+2 1 appartement s+3 (vue sur mer) meublés ou sans meubles situé à rue ezzoukhrof dar chaabane el fehri nabeul( tri9 hotel lido) numero: 98665448,https://www.tayara.tn/listings/appartements-2/feb1efcd-502b-4849-ada0-f8c4d57b0ebb/appartements-à-louer
2018-09-03T15:10:26,Tayara TN,ff8cad51-99d7-4ac3-929f-38146b951b64,À Louer,Appartements,A Louer Appartement S+1,"Monastir, Monastir",Appartements,m²,1.0,,325.0,Meublé - climatisé Près de faculté de science et ENIM Devant foyer El mezri,https://www.tayara.tn/listings/appartements-2/ff8cad51-99d7-4ac3-929f-38146b951b64/a-louer-appartement-s+1
2018-09-03T15:10:24,Tayara TN,fb404518-db09-4160-93b3-c0c67be17fc5,À Louer,Appartements,Appart Meublé S2 Lac Tunis,"Tunis, La Marsa",Appartements,m²,2.0,,2400.0,"Appartement de luxe ,richement meublé se situe dans une résidence contemporaine et bien gardée . ce logement dispose d'un salon , deux chambres chambre coucher munies d'une multitude d'espaces de rangements, sdb, et une cuisine équipée . pour plus d'infos contacter 52151445",https://www.tayara.tn/listings/appartements-2/fb404518-db09-4160-93b3-c0c67be17fc5/appart-meublé-s2-lac-tunis
2018-09-03T15:10:21,Tayara TN,fd86779f-40ef-422b-85d3-451dd3fce922,À Louer,Appartements,Étage De Villa Haut Standing Avec Abri De Voitures,"Sousse, Sousse Jawhara",Appartements,m²,3.0,,1200.0,"Un Deuxième étage de villa à Khezama de standing et avec abri pour deux voitures pour location qui se compose Coté jour un spacieux salon ouvrant sur un balcon, une cuisine aménagée avec des éléments de rangement et équipée avec une hotte aspirante ; une cuisinière et une salle d’eau avec douche Un couloir qui mène au coté nuit Une suite parentale avec dressing encastré et une salle d’eau Deux chambres à coucher chacune avec un dressing et qui se partagent une salle de bain Chauffage central Climatiseurs Prix de location 1200Tnd/mois Contact Info :73 278 103/98 763241 Adresse Agence : Rue Maghreb Arabe à coté Carrefour Market à Khezama 4071 Sousse",https://www.tayara.tn/listings/appartements-2/fd86779f-40ef-422b-85d3-451dd3fce922/étage-de-villa-haut-standing-avec-abri-de-voitures
2018-09-03T15:10:20,Tayara TN,fea75883-e6bc-4e49-917c-1136a36374ac???-??????-????-?????-???-?????,À Louer,Appartements,??? ?????? ???? ????? ??? ?????,"Sousse, Autres villes",Appartements,m²,3.0,,370.0,??? ?????? ???? ???? ???? ?? ??????? ????? ??? ????? ????? ?? ?????? ????? ????? ????? ? ???,https://www.tayara.tn/listings/appartements-2/fea75883-e6bc-4e49-917c-1136a36374ac/???-??????-????-?????-???-?????
2018-09-03T15:10:18,Tayara TN,fb3eb0b7-a80c-4413-a9b6-d8a51783b9f5,À Louer,Appartements,Appartement Richement Meublé Chat Mariem,"Sousse, Autres villes",Appartements,m²,1.0,,75.0,appartement richement meublé chat mariem dans une résidence calme pour plus d'informations merci de nous contacter sur 96445757,https://www.tayara.tn/listings/appartements-2/fb3eb0b7-a80c-4413-a9b6-d8a51783b9f5/appartement-richement-meublé-chat-mariem
2018-09-03T15:10:10,Tayara TN,fd4598aa-580b-46f6-ae7c-dd8c85a48013,À Louer,Appartements,App T H Standing À Sokra,"Tunis, Sidi El Béchir",Appartements,m²,2.0,,800.0,a louer app très haut standing 2p à sokra près de monoprix zen home et des fac priv : 2 pièces non meubles avec dressing et chaufâge central clim sb et cuisine equipee et place parking sous sol (sinding payé sous charge du propr) tél 97829512,https://www.tayara.tn/listings/appartements-2/fd4598aa-580b-46f6-ae7c-dd8c85a48013/app-t-h-standing-à-sokra
2018-09-03T15:10:04,Tayara TN,fb37d38c-55b4-4849-ad24-14f37d91b402,À Louer,Appartements,Coquet Appart À Hammamet Ds Résidence,"Nabeul, Hammamet",Appartements,m²,2.0,,500.0,Tel: 22 747 926 A Hammamet un appartement tout neuf richement meublé totalement équipé dans une résidence calme gardé et sécurisé entouré par un grand espace vert gazonné avec des banquets Chambre à coucher salle à manger salon débarra balcon terrasse bain-douche cuisine avec tous ses éléments d'équipage Chauffé Climatisé A l’année 500 Dt Minimum 02 nuitées de : 180 dt 03 nuitées de : 240 dt La semaine de : 560 Dt Tel: 22 747 926,https://www.tayara.tn/listings/appartements-2/fb37d38c-55b4-4849-ad24-14f37d91b402/coquet-appart-à-hammamet-ds-résidence
2018-09-03T15:10:03,Tayara TN,fd3a17c5-1dca-4c09-b078-60ca2c3fc25c,À Louer,Appartements,"A Louer S+3 Suite Et Chambre De Service, Les Jardins De Carthage","Tunis, Carthage",Appartements,m²,3.0,,2000.0,"A louer spacieux appartement S+3, avec chambre de service, de très haut standing, situé dans une petite résidence récemment construite aux Jardins de Carthage. Composé de : -Spacieux salon de 30 m² – Une cuisine équipée et agencée -Une chambre de service -Une salle d’eau avec douche a l italienne pour les invites – La Partie nuit abrite trois suite parentales avec chacune sa propre salle d’eau avec douche a l’italienne et dressing -Deux places de Parking est disponible au sous sol contact 29280089",https://www.tayara.tn/listings/appartements-2/fd3a17c5-1dca-4c09-b078-60ca2c3fc25c/a-louer-s+3-suite-et-chambre-de-service-les-jardins-de-carthage
2018-09-03T15:09:58,Tayara TN,fb26f50e-3e4a-4aef-a054-2f44430f05e4,À Louer,Appartements,2Studios À Louer Pour Étudiants À Mahdia,"Mahdia, Autres villes",Appartements,m²,1.0,,3.0,2 studios à louer dans la zone touristique Mahdia devant clinique el rahma et près de foyer dans l'immeuble essalem,https://www.tayara.tn/listings/appartements-2/fb26f50e-3e4a-4aef-a054-2f44430f05e4/2studios-à-louer-pour-étudiants-à-mahdia
2018-09-03T15:09:58,Tayara TN,fe82f156-dd63-44f9-b20b-765a0e1c8b73,À Louer,Appartements,Très Jolie Villa Neuf Mourouj6,"Ben arous, El Mourouj",Appartements,m²,3.0,,650.0,"l’agence immobilière maison+ met en location un nouveau jolie une villa au mourouj6 près de tt commerce elle est composée comme suit: -grand salon -2 chambres a couché -cuisine équipé avec grand terrasse -salle de bain -halle -abris de voiture -villa près de tt commodité pour plus d’information contactez : mobile 23658227 /23825899 n.b. : visite sur rdv, et le frais de visite 10 dt",https://www.tayara.tn/listings/appartements-2/fe82f156-dd63-44f9-b20b-765a0e1c8b73/très-jolie-villa-neuf-mourouj6
2018-09-03T15:09:44,Tayara TN,fd22aa55-090d-4453-ab9b-cf1fb48d1cad,À Louer,Appartements,Appartement Pour 2 Filles,"Ariana, Ghazela",Appartements,m²,2.0,,450.0,"Bonjour, Nous mettons en location un appartement (situé en premier étage d'une villa / A 2 kilomètres du Technopole El Ghazela), pour deux filles: avec entrée indépendante et interphone, cuisine aménagée et équipée (cuisinière, frigo, hotte, vaisselles), 2 chambres, un salon, salle de bain et WC séparé. La période de location commence à partir du premier Septembre Jusqu'au 30 Juin (renouvelable pour la même période). Pas sérieux s'abstenir!",https://www.tayara.tn/listings/appartements-2/fd22aa55-090d-4453-ab9b-cf1fb48d1cad/appartement-pour-2-filles
2018-09-03T15:09:43,Tayara TN,fb22f552-7a6c-4a25-9ead-e81e23af2890,À Louer,Appartements,App S3 Hts À Ezzahra,"Ben arous, Ezzahra",Appartements,m²,4.0,,800.0,"a louer un app situer ds un cité calme et résidentiel ,s+3 propre proche tts commodités ,cuisine agencée est équipé par plaque et hotte , balcon, séchoir, chauffage central , sdb , salle d'eau. une place de parkin au sous sol est disponible. 800d/mois discutable 30d / frais du syndic ? : 50 560 130",https://www.tayara.tn/listings/appartements-2/fb22f552-7a6c-4a25-9ead-e81e23af2890/app-s3-hts-à-ezzahra
2018-09-03T15:09:38,Tayara TN,fd20f25e-3ebf-403e-b47c-cfc5d819fb33,À Louer,Appartements,Studio Richement Meublé À Hammem Sousse,"Sousse, Hammam Sousse",Appartements,m²,2.0,,400.0,"l'agence immobiliere la perle du sahel vous propose à louer un belle studio meublé avec gaz de ville + chauffage centrale + climatiseur , et qui se compose d'un chambre + salon + salle de bain + cuisine + terrasse, situé dans un endroit trés calme et à proximité de toute commodité , prix à l'année 500 d/mois et j'usquo 30 juin 400 d/mois . pour plus d’information veuillez me contacté par tel et merci 98276504 – 24276505",https://www.tayara.tn/listings/appartements-2/fd20f25e-3ebf-403e-b47c-cfc5d819fb33/studio-richement-meublé-à-hammem-sousse
2018-09-03T15:09:32,Tayara TN,fce4d7fc-d337-412a-b6ce-1c26627180a6,À Louer,Appartements,Un Rez De Chaussée Meublé,"Sousse, Sahloul",Appartements,m²,4.0,,700.0,"Un rez de chaussée bien meublé à Sahloul convient pour 3 étudiants . Ce rez de chaussée est muni de gaz de ville,chauffage central,climatisation et possède un salon,trois chambres,une cuisine style américain,une salle de bains et une cour. Loyer par mois 700 dinars. Pour plus d'infos veuillez contacter Mr Atallah 94 340 222/Mlle Moufida 52 184 433.",https://www.tayara.tn/listings/appartements-2/fce4d7fc-d337-412a-b6ce-1c26627180a6/un-rez-de-chaussée-meublé
2018-09-03T15:09:30,Tayara TN,fe4ba4e7-ddb8-4e27-ba68-2afafd495376,À Louer,Appartements,Tres Bon Affaire,"Ariana, Raoued",Appartements,m²,3.0,,580.0,"un appartement 3 pieces haut standing avec cuisine equipee ,une cabine de douche a l'italienne ,chaufage centrale et climatisation vraiment tres joli appart",https://www.tayara.tn/listings/appartements-2/fe4ba4e7-ddb8-4e27-ba68-2afafd495376/tres-bon-affaire
2018-09-03T15:09:29,Tayara TN,ff55a08b-e90b-4ce1-95c4-a1eb2167237d,À Louer,Appartements,Beau Condo S+1 A Louer De Septembre À Juin Pour 1500 Dinars Ou 500 Euro Le Mois.,"Sousse, Kantaoui",Appartements,m²,1.0,,1500.0,"Dans une résidence luxueuse à El kantoui dans la zone touristique de Sousse . Plage privée et 8 piscines d eau de mer , thallaso et supérette intérieur de la résidence ainsi que café et resto .",https://www.tayara.tn/listings/appartements-2/ff55a08b-e90b-4ce1-95c4-a1eb2167237d/beau-condo-s+1-a-louer-de-septembre-à-juin-pour-1500-dinars-ou-500-euro-le-mois-
2018-09-03T15:09:29,Tayara TN,fb001ac2-da0b-4e0d-abdd-82e2d340c31f,À Louer,Appartements,Studio Meublé Rades Méliane,"Ben arous, Radès",Appartements,m²,2.0,,300.0,"Studio s+2 meublé, proche de la gare de rades méliane, convient pour 2 ou 3 filles fonctionnaires. 2 chambres+ salle d'eau + cuisine + séchoir. Appelez au: 27411543",https://www.tayara.tn/listings/appartements-2/fb001ac2-da0b-4e0d-abdd-82e2d340c31f/studio-meublé-rades-méliane
2018-09-03T15:09:27,Tayara TN,f9eb43de-571c-40d1-b2ae-4e5cdd82ca75,À Louer,Appartements,S+2 À Louer Réf Bla114,"Nabeul, Mrezga",Appartements,m²,2.0,,650.0,"Réf BLA114 Notre Agence met a votre disposition un charmant Étage de villa S+2 Richement meublé pour une location annuel situé a AFH Mrezga. Il est composé dans sa partie jour, d'un salon et d'une Cuisine bien équipée. La partie nuit se compose de deux chambres à coucher avec placard et une salle d'eau. Prix : 650DT Par Mois Pour plus d'informations veuillez contacter notre Agence Contact : 21174968 - 72287177",https://www.tayara.tn/listings/appartements-2/f9eb43de-571c-40d1-b2ae-4e5cdd82ca75/s+2-à-louer-réf-bla114
2018-09-03T15:09:21,Tayara TN,f9cf7661-eada-4a14-8199-1bba9f379078,À Louer,Appartements,S1 Meublé Ariana Riadh El Andalous,"Ariana, Ariana",Appartements,m²,2.0,,700.0,"S+1 meublé rez- jardin, sur AV principale Ibn khaldoun Ariana entre Hôpital Matri et Riadh El Andalous composé : 1 chambre + salon + SDB + kitchenette loyer: 750dt par moi a l'année y compris la consommation d'eaux, d'électricité gaz et chauffage central tel : 94751390",https://www.tayara.tn/listings/appartements-2/f9cf7661-eada-4a14-8199-1bba9f379078/s1-meublé-ariana-riadh-el-andalous
2018-09-03T15:09:21,Tayara TN,fce4303e-cc65-44cf-8d3e-183279ac73a9,À Louer,Appartements,Appartement A Louer À Mrezga Hammamet,"Nabeul, Mrezga",Appartements,m²,3.0,,0.0,"À louer appartement 3 pièces spacieux, climatisé et bien meublé à mrezga (cité AFH). La cité est gardé avec un gardien et des caméras 24 h/24 h, superbe appartement avec ascenseur à 5 min de la plage (les œudes, sidi maharsi,...) et proche de toutes les commodités (super marché, restaurants, café, lycée pilote de Nabeul , institut supérieur de beaux-arts de Nabeul, faculté des sciences économiques et de gestion de Nabeul,....). Téléphone:+21655754433",https://www.tayara.tn/listings/appartements-2/fce4303e-cc65-44cf-8d3e-183279ac73a9/appartement-a-louer-à-mrezga-hammamet-
2018-09-03T15:09:16,Tayara TN,f9a86bde-cabb-4d3d-932a-65fb5585d317,À Louer,Appartements,Appartement À Louer Sis Av Béhi Ladgham_ À Borj Louzir- Ariana,"Ariana, Borj Louzir",Appartements,m²,3.0,,450.0,Appartement rez de chaussée S+2 num : 97 447 831,https://www.tayara.tn/listings/appartements-2/f9a86bde-cabb-4d3d-932a-65fb5585d317/appartement-à-louer-sis-av-béhi-ladgham_-à-borj-louzir-ariana
2018-09-03T15:09:15,Tayara TN,fe23fdff-aae2-4399-8490-26824f164dc9,À Louer,Appartements,Duplex À Louer Pour Fille À Beb Saadoun,"Tunis, Autres villes",Appartements,m²,2.0,,0.0,toilette avec cuisine avec entré avec une salon en 1 ér étage au 2 éme étage chambre à couché avec salle de bain déjà bien meublé contacter nous : 29561599/93937763,https://www.tayara.tn/listings/appartements-2/fe23fdff-aae2-4399-8490-26824f164dc9/duplex-à-louer-pour-fille-à-beb-saadoun
2018-09-03T15:09:07,Tayara TN,faf95628-546e-4642-a55e-f3170c6087a4,À Louer,Appartements,???? ??????,"Sidi bouzid, Sidi Bouzid Est",Appartements,m²,2.0,,0.0,???? ?????? ??? ??????? ??? ??????? ???????? ???????,https://www.tayara.tn/listings/appartements-2/faf95628-546e-4642-a55e-f3170c6087a4/-????-??????-
2018-09-03T15:09:06,Tayara TN,fcd2be20-c19d-41af-a073-122edde2c45e,À Louer,Appartements,Appartement Meublé Pour Les Étudiants,"Bizerte, Autres villes",Appartements,m²,4.0,,400.0,appartement richement meublé seulement pour étudiants contacter 97409843,https://www.tayara.tn/listings/appartements-2/fcd2be20-c19d-41af-a073-122edde2c45e/appartement-meublé-pour-les-étudiants
2018-09-03T15:09:04,Tayara TN,f99c717a-8124-4149-b373-38e27e61b02c,À Louer,Appartements,Appartement A Louer,"Monastir, Sahline",Appartements,m²,2.0,,300.0,appartement a sidi amer route mesjed issa s+2 non meublé a louer,https://www.tayara.tn/listings/appartements-2/f99c717a-8124-4149-b373-38e27e61b02c/appartement-a-louer
2018-09-03T15:09:00,Tayara TN,fcb6862e-6b52-469e-9cd7-a7c87dc8384c,À Louer,Appartements,S+2 Maison À Louer Réf Bla153,"Nabeul, Hammamet",Appartements,m²,2.0,,950.0,"S+2 Maison à louer Réf BLA153 Réf BLA153 Notre Agence met a votre disposition une belle maison S+2 de 155m² Richement meublé à louer Annuel situé dans un quartier calme à Nabeul. Elle est composé d'une Grande Salon climatisé, une cuisine bien équipée avec une Machine a lavé , une salle a manger, deux chambres à coucher et une salle de bain avec un Bain Hydro-massage. il ya aussi un Garage porte automatique pour voiture et une connexion wifi. 950DT Par Mois (Annuel) Pour plus d'informations veuillez contacter notre Agence Contact : 21174968 - 72287177",https://www.tayara.tn/listings/appartements-2/fcb6862e-6b52-469e-9cd7-a7c87dc8384c/s+2-maison-à-louer-réf-bla153
2018-09-03T15:08:59,Tayara TN,fae9d61b-e6c3-4e87-a5f0-0722ea7abb8c,À Louer,Appartements,Appartement Meublé Pas Loin De Faculté De Médecine Monastir,"Monastir, Monastir",Appartements,m²,2.0,,350.0,"Agence Carthage vous propose : à louer appartement meublé au quatrième étage de résidence el corniche Monastir ( sans ascenseur) avec syndic voisinage sélectionné en arrière de café dokkana , entre facultés de mode et institut supérieur de mathématique et d'informatique Monastir pas loin de faculté de médecine et de centre ville offrant : une entrée avec terrasse , cuisine , deux chambres et une douche . Prix de location : 350 dt /mois N'oubliez pas un mois caution et frais d'agence. Pour réservation, et plus d'informations, contactez Agence Carthage : +21673462194 Kamel : +216 23 693 472 - +21699921458 Monem : +21621209245 - +21697472832",https://www.tayara.tn/listings/appartements-2/fae9d61b-e6c3-4e87-a5f0-0722ea7abb8c/appartement-meublé-pas-loin-de-faculté-de-médecine-monastir
2018-09-03T15:08:59,Tayara TN,fe15c811-2222-4872-b205-90ae2d6a11c2,À Louer,Appartements,Locatoin Appartement Pour Etudiants A Kelibia,"Nabeul, Kélibia",Appartements,m²,2.0,,0.0,deux appartements destiné pour location pour etudiants tout près de la station du bus de kelibia. s+1 et s+2 . dans une zone calme et sécurisée . pres de toute commodité . pour plus d'information contactez: 98534679 /20068419,https://www.tayara.tn/listings/appartements-2/fe15c811-2222-4872-b205-90ae2d6a11c2/locatoin-appartement-pour-etudiants-a-kelibia
2018-09-03T15:08:54,Tayara TN,fe112cd7-81ad-4b32-b668-94b16c34aae4,À Louer,Appartements,Appartement S2 Neuf Haut Standing Non Meublé À Hammamet Centre Ville,"Nabeul, Hammamet Centre",Appartements,m²,2.0,,700.0,"Notre agence Fenina Immobilière met à votre disposition pour la location annuelle un appartement s+2 neuf. l'entrée donne sur un salon spacieux , la cuisine est indépendante du salon, elle est équipée et aménagée. la partie nuit abrite deux chambres à couchers dont chaque une est avec sa propre rangement. une salle de bain avec douche est disponible. Appartement chauffé .",https://www.tayara.tn/listings/appartements-2/fe112cd7-81ad-4b32-b668-94b16c34aae4/appartement-s2-neuf-haut-standing-non-meublé-à-hammamet-centre-ville
2018-09-03T15:08:50,Tayara TN,f99159d2-7ee1-47f6-9eb7-39b7d89ce4ae,À Louer,Appartements,Studio À Louer À Ras Jebel,"Bizerte, Ras Jebel",Appartements,m²,2.0,,280.0,"À louer studio nouvellement construit , très bon standing sécurisé et idéalement situé dans un quartier calme et chic tout près de toutes commodités , situé à proximité de café flèche et lycée secondaire med ali elaanabi. Ce studio d'entrée indipandente se compose d'un petit hall , une grande salle de séjour , deux petites chambres , salle d'eau avec douche et une petite terrasse agréable . Facture d'eau et d'électricité individuelle. Location souhaitable à l'année pour éducateur / éducatrice , jeune couple ou petite famille. Le studio est disponible non meublé à 280dt / mois SINON Possibilité de location meublé à partir de 1er octobre 2018 . Pour plus d'informations merci de me contacter sur 22.825.192",https://www.tayara.tn/listings/appartements-2/f99159d2-7ee1-47f6-9eb7-39b7d89ce4ae/studio-à-louer-à-ras-jebel-
2018-09-03T15:08:47,Tayara TN,fc6974fb-16ea-46ba-a11d-954029ab74c8,À Louer,Appartements,S1 Meuble A Khzema,"Sousse, Sousse Jawhara",Appartements,m²,2.0,,430.0,"Emplacement : khzema est Prix :430dt a louer s+1 meublé a sousse khezama est, 2 eme etage, a deux pas de la route touristique,l’appartement se compose de : salon, chambre,cuisine et sdb, télé, réfrigérateur pour plus d’information contacter 52541346",https://www.tayara.tn/listings/appartements-2/fc6974fb-16ea-46ba-a11d-954029ab74c8/s1-meuble-a-khzema
2018-09-03T15:08:41,Tayara TN,fc665fcf-8cff-4c91-be56-0489470dd680,À Louer,Appartements,A Louez Appartement Au Borj Louzir,"Ariana, Borj Louzir",Appartements,m²,3.0,,400.0,Appartement dans une quartier calme Résidence EL FORAT au 4 ème étage S+2 +Sb +Cuisine équipée SV PRIÈRE JEUNE COUPLES PRIX 400d,https://www.tayara.tn/listings/appartements-2/fc665fcf-8cff-4c91-be56-0489470dd680/a-louez-appartement-au-borj-louzir
2018-09-03T15:08:39,Tayara TN,ff08d382-3c91-492c-82d0-707286502596,À Louer,Appartements,Maison Pour Les Etudiants,"Monastir, Monastir",Appartements,m²,2.0,,370.0,"location de deux s+2 nouvellement batis situés à cité elbassatine , pres de kiosque Oilibya et Restaurant Universitaire Les roses. 10 min a pied a faculté de médecine dentaire et Pharmacie avec surface couvert de 75m², le s+2 contient: salon avec tv , deux chambre à coucher, cuisine, toilette et douche, grand terrasse. appellez le 22871543 ou 20541408",https://www.tayara.tn/listings/appartements-2/ff08d382-3c91-492c-82d0-707286502596/maison-pour-les-etudiants
2018-09-03T15:08:36,Tayara TN,fc2223db-53fe-4349-b9ef-c16586d84c1d,À Louer,Appartements,Appartement Meublé Pour Etudiants,"Tunis, Ettahrir",Appartements,m²,3.0,,500.0,s +2 meublé pour louer a cite tahrir,https://www.tayara.tn/listings/appartements-2/fc2223db-53fe-4349-b9ef-c16586d84c1d/appartement-meublé-pour-etudiants
2018-09-03T15:08:28,Tayara TN,f982249b-34df-4ca4-9d90-a603924430ba,À Louer,Appartements,Appartement S+3 À Louer Réf Bla196,"Nabeul, Mrezga",Appartements,m²,3.0,,850.0,"Notre Agence met a votre disposition un Appartement S+3 sans meuble pour une location annuel situé dans une Résidence calme à AFH Mrezga. Il est composé dans sa partie jour, d'un grand salon, une Cuisine et un salle d'eau La partie nuit se compose de 3 chambres à coucher avec placard et une salle de bain. Chauffage central disponible Climatiseur disponible Prix 850DT Pour plus d'informations veuillez contacter notre Agence Contact : 21174968 - 72287177",https://www.tayara.tn/listings/appartements-2/f982249b-34df-4ca4-9d90-a603924430ba/appartement-s+3-à-louer-réf-bla196
2018-09-03T15:08:23,Tayara TN,f9639b81-693f-4856-9c44-db6531ed9a8d,À Louer,Appartements,Studio À Louer,"Tunis, Autres villes",Appartements,m²,1.0,,200.0,studio à louer à ksar said électricité seul et consommation eau gratuit,https://www.tayara.tn/listings/appartements-2/f9639b81-693f-4856-9c44-db6531ed9a8d/studio-à-louer
2018-09-03T15:08:17,Tayara TN,f826c122-75dd-436a-95c7-24c863c98ad7,À Louer,Appartements,Studio,"Bizerte, Autres villes",Appartements,m²,1.0,,800.0,studio meublé prés de la mer 10 min a pied jardin cuisine salle de bain chambre a coucher avec wifi et climatiseur,https://www.tayara.tn/listings/appartements-2/f826c122-75dd-436a-95c7-24c863c98ad7/studio
2018-09-03T15:08:16,Tayara TN,fc0285fb-d846-41cf-808f-b1386534639b,À Louer,Appartements,Apparetement A Louer,"Béja, Autres villes",Appartements,m²,2.0,,0.0,Apparetment s+2 a louer a aain chams beja ! contacter 98698943,https://www.tayara.tn/listings/appartements-2/fc0285fb-d846-41cf-808f-b1386534639b/apparetement-a-louer
2018-09-03T15:08:12,Tayara TN,f81c0616-de08-4c84-91ce-dfcee343ff12,À Louer,Appartements,Appartement S+1 Meublé À Cité Ennasr,"Ariana, Ennasr",Appartements,m²,1.0,,1000.0,"#immoland Emplacement : Cité Ennasr. Superficie : 65 m² Étage : 1 er étage Etat : meublé Typologie : S+1 Composition: Salon avec balcon. Cuisine équipée de plaque et réfrigérateur. Une chambre à coucher. Salle de douche. Dressing au couloir. Chauffage central. Climatisation : Split-Système. Prix : 1000 Dinars / mois. #Réf : MZ 71/18. Pour plus d'informations, veuillez contacter le 29 989 893.",https://www.tayara.tn/listings/appartements-2/f81c0616-de08-4c84-91ce-dfcee343ff12/appartement-s+1-meublé-à-cité-ennasr-
2018-09-03T15:08:07,Tayara TN,f80ac427-bbf2-45f2-b193-4c7755ba3a1c,À Louer,Appartements,Studio S+2 Meuble Lafayet 600 Dt,"Tunis, Tunis",Appartements,m²,1.0,,600.0,studio s+2 meuble lafayet 600 dt pour plus d info contacte nous 53521090/53434325,https://www.tayara.tn/listings/appartements-2/f80ac427-bbf2-45f2-b193-4c7755ba3a1c/studio-s+2-meuble-lafayet-600-dt-
2018-09-03T15:08:06,Tayara TN,fbf74a87-cf40-4f5c-b12a-f4e657e1c424,À Louer,Appartements,Maison A Louer,"Tunis, Tunis",Appartements,m²,3.0,,550.0,Maison a louer a beb souika,https://www.tayara.tn/listings/appartements-2/fbf74a87-cf40-4f5c-b12a-f4e657e1c424/maison-a-louer-
2018-09-03T15:08:03,Tayara TN,f935aac9-980c-4058-9f5c-4c72182c81b5,À Louer,Appartements,Trés Bon Appartement Richement Meublé Pour Étudiants,"Sousse, Hammam Sousse",Appartements,m²,3.0,,450.0,"Notre agence immobilière la perle du sahel vous propose à louer pour des étudiantes jusqu'a 30 juin 2019 un bel appartement en 2 éme étages meublé , composé de deux chambres + salon + salle de bain + cuisine + grand terrasse , situé route de la plage hammam Sousse dans un cartier chic et à proximité de toute commodité , prix 450 d/mois . pour plus d’information veuillez me contacté par tel et merci 51220999",https://www.tayara.tn/listings/appartements-2/f935aac9-980c-4058-9f5c-4c72182c81b5/trés-bon-appartement-richement-meublé-pour-étudiants
2018-09-03T15:08:03,Tayara TN,fac1732e-510a-4187-80a3-5949f738a5b8,À Louer,Appartements,Appart S+2 Étage Villa Pour Famille Mahmode El Matri 600 Dt,"Tunis, Tunis",Appartements,m²,3.0,,600.0,appart s+2 étage villa pour famille mahmode el matri 600 dt pou plus d info contacte nous 53434325/53521090,https://www.tayara.tn/listings/appartements-2/fac1732e-510a-4187-80a3-5949f738a5b8/appart-s+2-étage-villa-pour-famille-mahmode-el-matri-600-dt-
