Extraction_date,Marketplace,Reference,Status,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
2018-09-03T14:54:14,Tayara TN,d92fe293-4342-430b-95dc-1440c8b837bd,À Vendre,Appartements,S3 Directement Du Promoteur,"Ariana, Ghazela",Appartements,m²,4.0,,280000.0,Notre société de promotion immobilière met a vendre les derniers apparements de type S+3 de tres haut standing situé au cité El ghazela Notre résidence est en cours de construction Remise du clé juin 2019 Prix du m 1800ttc Frais enregistrement 1% Pour plus d'informations contacter 53359377,https://www.tayara.tn/listings/appartements-2/d92fe293-4342-430b-95dc-1440c8b837bd/s3-directement-du-promoteur-
2018-09-03T14:54:14,Tayara TN,deeefc25-a43c-4f67-8506-156a09454e1b,À Vendre,Appartements,A Vendre Des Appartements S+2 À Mrezga Hammamet,"Nabeul, Mrezga",Appartements,m²,2.0,,195000.0,Agence Immobilière Mrad met en vente des appartements à Mrezga Hammamet -Deux appartements S+2 RDC : Superficie : 66m Prix : 185MD Superficie : 73m Prix : 190MD -Quatres appartements S+2 au premier étages et deuxième étages : 2 Appartements S+2 : Superficie : 73m Prix : 190MD 2 Appartements S+2 : Superficie : 86m Prix : 195MD Pour plus d’information contacter le num 58629329,https://www.tayara.tn/listings/appartements-2/deeefc25-a43c-4f67-8506-156a09454e1b/a-vendre-des-appartements-s+2-à-mrezga-hammamet-
2018-09-03T14:54:12,Tayara TN,e18cf287-425e-46b3-bf67-0bafe5afa291,À Vendre,Appartements,A Vendre Appartement S+2 De 100 M² A La Zone Touristique Hammamet Nord,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,290000.0,a vendre un appartement s+2 de 100m² au plein zone touristique de hammamet nord au deuxième position de la plage cet appartement loge un salon une cuisine avec séchoir et deux chambre a coucher partageant une salle de bain prix : 290000 pour plus d'informations merci de contacter : 55.432.209,https://www.tayara.tn/listings/appartements-2/e18cf287-425e-46b3-bf67-0bafe5afa291/a-vendre-appartement-s+2-de-100-m²-a-la-zone-touristique-hammamet-nord
2018-09-03T14:54:09,Tayara TN,dedb7b29-17d8-4eb9-87c0-5cb7108fb567,À Vendre,Appartements,Appartement S+3 À Vendre Lafayette,"Tunis, Centre Ville - Lafayette",Appartements,m²,3.0,,255000.0,"un appartement au 3e étage, situé à Lafayette, avenue de la liberté à côté de la banque UIB composé d'un S+3, une salle de bain, une salle d'eau, une cuisine et une terrasse.",https://www.tayara.tn/listings/appartements-2/dedb7b29-17d8-4eb9-87c0-5cb7108fb567/appartement-s+3-à-vendre-lafayette
2018-09-03T14:54:09,Tayara TN,d91ead04-4415-4041-9147-68db83d34e87,À Vendre,Appartements,"""Sm"" Un Superbe Appartement À Vendre","Ariana, Raoued",Appartements,m²,1.0,,75000.0,Casa imed vous propose un appartement neuf s+1 en 3 eme etages Se compose d’un salon +chambre a coucher +kitchinette +salle d’eau +place parking sous sol situé dans une résidence haut standing à Raoued Se caractérise par un emplacement d'exception Superficie :50 m² . Prix : 75 mille (négociable) Référence :AAR002 Pour plus d’information n’hésitez pas à contactez votre conseillère en immobilier Nessima 58905488 Nous sommes à votre service (même samedi & dimanche ) Visite du bien disponible (fixer un RDV) Satisfaction garantie,https://www.tayara.tn/listings/appartements-2/d91ead04-4415-4041-9147-68db83d34e87/-sm-un-superbe-appartement-à-vendre-
2018-09-03T14:54:03,Tayara TN,d917c165-3b99-45ee-85b9-15bdb5e2973d,À Vendre,Appartements,2 Appartements À Vendre Vue Sur Mer (Contactez-Moi Sur Le 52677200),"Bizerte, Bizerte Nord",Appartements,m²,4.0,,0.0,"2 Appartements situés aux 3 éme étage, vue panoramique sur le pont mobile de Bizerte, vue sur mer . Chaque appartement contient un salon, une chambre à coucher , salle de bain, cuisine et un grand balcon vu sur mer .",https://www.tayara.tn/listings/appartements-2/d917c165-3b99-45ee-85b9-15bdb5e2973d/2-appartements-à-vendre-vue-sur-mer-(contactez-moi-sur-le-52677200)
2018-09-03T14:53:56,Tayara TN,dcdfec0d-1756-4bde-8580-65cc29c4d1f5,À Vendre,Appartements,A Vendre Un Bel Appartement S+2 Rdc À Hammamet Nord,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,450000.0,"Agence Immobilière Mrad vous propose pour à vendre un bel appartement rez de chaussé à Hammamet Nord Il se compose de deux chambres à coucher , d’une salon avec une cuisine bien équipée et aménagée avec séchoir ,d’une salle de bain , et d’un jardin 80 m² Superficie couvert : 120 m² Prix demandée : 445MD Pour plus d’information contacter le num 58629329",https://www.tayara.tn/listings/appartements-2/dcdfec0d-1756-4bde-8580-65cc29c4d1f5/a-vendre-un-bel-appartement-s+2-rdc-à-hammamet-nord-
2018-09-03T14:53:51,Tayara TN,dcbf4f70-2750-4b46-8773-b3681e5c1c50,À Vendre,Appartements,Duplex En Cours De Finition Chez Promoteur Chotrana 1,"Ariana, Chotrana",Appartements,m²,4.0,,550000.0,"pour plus d'informations,contacter l'agence TRUST IMMO sur : 70727250 / 94598832 / 56087202 / 29599319",https://www.tayara.tn/listings/appartements-2/dcbf4f70-2750-4b46-8773-b3681e5c1c50/duplex-en-cours-de-finition-chez-promoteur-chotrana-1
2018-09-03T14:53:26,Tayara TN,d8fb225a-bc63-423b-a3e0-0f989a1ff713,À Vendre,Appartements,Appartement S+3,"Tunis, Le Kram",Appartements,m²,3.0,,850000.0,"a vendre un joli appartement s3 6 eme étage l'appartement se compose : 2 chambres + suite parentale Cuisine loft ,2 places parking en propriété avec superficie de 300m2 couvert hors espace commun. Khiar din Il kram pour plus d'information contactez nous sur 94293777",https://www.tayara.tn/listings/appartements-2/d8fb225a-bc63-423b-a3e0-0f989a1ff713/appartement-s+3
2018-09-03T14:53:16,Tayara TN,dbf139c6-52d8-41da-bd02-43646ca45459,À Vendre,Appartements,A Vendre,"Nabeul, Hammamet",Appartements,m²,3.0,,640000.0,? A Vendre ? ?Appartement S+3 de 157 m² dans une résidence pieds dans l'eau à Hammamet Pour plus d'informations veuillez nous contacter sur : ? 72267108 ? 93389077 ? 93345681,https://www.tayara.tn/listings/appartements-2/dbf139c6-52d8-41da-bd02-43646ca45459/a-vendre-
2018-09-03T14:53:13,Tayara TN,d8eb3b57-5356-4184-9956-3a82ab542a89,À Vendre,Appartements,Maison Khezama Ouest1 300 000 Dt (Réf. 1774662),"Sousse, Sousse Jawhara",Appartements,m²,8.0,,1300000.0,"Découvrez cette somptueuse villa d'une superficie totale de 725 m2 dont 550 m2 de surface bâtie, cette dernière est entourée d'un grand jardin Emplacement Basée dans un quartier peu animé, tout proche du GP1, vous offre une accessibilité rapprochée de toutes les commodités : Supermarché, Transports, Restaurants, Ecole, etc. Composition: un sous sol de 150m² Au Rez de chaussé: Une spacieuse salle de vie, un grand séjour, une chambre d'invité, une cuisine et une salle de bain Au 1 er étage: Une grande Suite parentale avec dressings, trois chambres à coucher et une salle de bain. Un garage pour trois voitures, un grand jardin",https://www.tayara.tn/listings/appartements-2/d8eb3b57-5356-4184-9956-3a82ab542a89/-maison-khezama-ouest1-300-000-dt-(réf-1774662)
2018-09-03T14:53:11,Tayara TN,dbf0695f-7faa-42f5-82cf-d63eed6d37bf,À Vendre,Appartements,Appt S2 Hts - Cite El Wahat,"Tunis, L'aouina",Appartements,m²,3.0,,230000.0,"FB.7221 Contacter notre Conseiller en immobilier RANA : 56306047 Type : Appartement S+2 Adresse : Cité el Wahat Prix de vente : 230000 dt Superficie : 110 m² A vendre un appartement s+2 très haut standing dans un résidence neuf très calme et bien sécurisée à cité el wahat , l’appartement compose d’un salon, salle à manger qui donne sur un balcon plus une spacieuse cuisine bien équipée avec séchoir, la partie nuit compose une chambres à coucher et une suite parentale avec salle de bain et dressing. L’appartement est équipé d’un chauffage central et climatiseurs. Agence Immobilière ARI",https://www.tayara.tn/listings/appartements-2/dbf0695f-7faa-42f5-82cf-d63eed6d37bf/appt-s2-hts-cite-el-wahat
2018-09-03T14:53:01,Tayara TN,dbe7fdc3-db10-44ab-9b35-a8dc131de481,À Vendre,Appartements,Vente D'Un Appartement,"Béja, Béja Sud",Appartements,m²,3.0,,125000000.0,Vente d'un appartement sis a Béja cité AFH sidi fredj beja S+3 situe au 1er étage en bonne état pour une valeur de 125.000 Dt contacter le 22 910 180.,https://www.tayara.tn/listings/appartements-2/dbe7fdc3-db10-44ab-9b35-a8dc131de481/vente-d'un-appartement-
2018-09-03T14:53:01,Tayara TN,dc8eb7a6-e23e-418d-a382-73de73d44e33,À Vendre,Appartements,Appartement S3 Rez De Chaussée,"Sousse, Hammam Sousse",Appartements,m²,3.0,,320000.0,"Agence Xpert Immobilier Tunisie vous propose un Appartement haut standing au Rez de chaussée d’une résidence sécurisé et dans un quartier résidentiel Coté nuit on trouve un salon ouvrant sur un spacieux terrasse ; une cuisine aménagé avec des éléments de rangements et équipé d’une plaque, une hotte et un four. Une salle d’eau indépendante Coté nuit se compose de trois chambres à coucher dont une avec dressing Couloir de séparation entre coté jour et nuit il ya aussi un placard de rangement. Aluminium double vitrage Parterre en marbre Bois noble Surface 160m² Prix : 320000Tnd Pour visiter contactez notre Agence Tel : 73 278 103/ 98 763 241 Adresse Agence : Rue El Maghreb El Arabie à coté Carrefour Market à Khezama 4071 Sousse",https://www.tayara.tn/listings/appartements-2/dc8eb7a6-e23e-418d-a382-73de73d44e33/appartement-s3-rez-de-chaussée-
2018-09-03T14:52:50,Tayara TN,dbd80f07-0905-4a25-ac49-575e294ecf11,À Vendre,Appartements,"""Sb"" Superbe Appartement À Ne Pas Rater !!","Ariana, La Soukra",Appartements,m²,3.0,,215000.0,Casa Imed met en vente un appartement s+3 En 2 eme etages en plein de la soukra Près ABRA KADABRA 3 minutes (kiabi / monoprix / banque / zen / Hammadi Abid ) Emplacement bien demandé et stratégique !!!! Cet appartement dans une résidence calme et gardé avec des caméras de surveillance. Se compose d’un grand salon avec marbre blanc / couloire / 3 chambres à coucher avec les dressings cuisine bien équipé : (four / plaque /Haut …). Climatisation / chauffage central Sup : 90m² Prix :215 mille dinars Référence : AAS004 Pour plus d’info contactez : Sabrine 28030228,https://www.tayara.tn/listings/appartements-2/dbd80f07-0905-4a25-ac49-575e294ecf11/-sb-superbe-appartement-à-ne-pas-rater-
2018-09-03T14:52:47,Tayara TN,db2aaee4-6b92-441a-a0a1-461f01812411,À Vendre,Appartements,"A Vendre ! Un S+2 Situé Dans Une Résidence R+4 À La Soukra. Prix: 250,000 Tnd","Ariana, La Soukra",Appartements,m²,2.0,,250.0,"Il s'agit d'un S+2 du haut standing, d'une superficie de 118.80m². Il est situé au 4éme etage de la résidence STAR à la soukra (devant Hammadi Abid). L'appartement se compose d'un salon, une cuisine, deux chambres (une avec un dressing encastré) et une salle de bain. Chaque pièce dispose d'un balcon (Séjour, deux chambres à coucher). L'appartement est doté d'un chauffage central et de climatiseurs split dans chaque sous espace. Une place de parking est disponible au sous-sol.",https://www.tayara.tn/listings/appartements-2/db2aaee4-6b92-441a-a0a1-461f01812411/a-vendre-un-s+2-situé-dans-une-résidence-r+4-à-la-soukra-prix:-250-000-tnd
2018-09-03T14:52:41,Tayara TN,de230a2d-d10c-4b51-83c8-c1e13f1cd687,À Vendre,Appartements,*J* Un Superbe Appartement S+2,"Ariana, La Soukra",Appartements,m²,2.0,,215000.0,"Casa Imed vous propose un superbe appartement s+2 en 1ére étage sis à Wahat !!!!! L’appartement est dans une zone calme près de toutes les commodités nécessaires Se compose un grand salon, cuisine bien équipée , salle de bain, deux chambres à coucher avec placard Superficie : 109 m² Prix : 215 MILLE négociable Référence : AAS002 Pour plus d’information contactez-nous : Jihen 29329037",https://www.tayara.tn/listings/appartements-2/de230a2d-d10c-4b51-83c8-c1e13f1cd687/*j*-un-superbe-appartement-s+2
2018-09-03T14:52:38,Tayara TN,dbbcc912-7451-4af2-a6ea-6379595d75aa,À Vendre,Appartements,A Vendre Un Bel Appartement S+1 À L'Afh Mrezga Hammamet,"Nabeul, Mrezga",Appartements,m²,1.0,,213000.0,"Bel Appartement à vendre à l'AFH mrezga Hammamet, il est situé dans une résidence gardée et sécurisée. Il de compose d’un salon avec terrasse , une cuisine bien équipée et aménagée avec séchoir ,une chambre a coucher avec placard, une salle de bain Chauffage centrale et climatiseurs se sont disponibles Superficie : 70 Prix demande : 213MD Pour plus d’information contacter le num 58629329",https://www.tayara.tn/listings/appartements-2/dbbcc912-7451-4af2-a6ea-6379595d75aa/a-vendre-un-bel-appartement-s+1-à-l'afh-mrezga-hammamet-
2018-09-03T14:52:36,Tayara TN,df9e0310-fdc7-4074-8f57-30c88a531e81,À Vendre,Appartements,Appartement A Vendre A Mourouj 1,"Ben arous, El Mourouj",Appartements,m²,4.0,,140000.0,"agence essour met en vente appartement propre et modifié a mourouj 1 au 1 ère étage de superficie 112m² bati et 127 m² avec partie commune qui se compose: grande salon,3 chambres a coucher,cuisine agencé,des placards plafonds,climatiseur,salle de bain,salle d 'eau . prix: 140 000 md a discuter pour plus de renseignements veuiller contacter agence essour au 21934246/98589503",https://www.tayara.tn/listings/appartements-2/df9e0310-fdc7-4074-8f57-30c88a531e81/appartement-a-vendre-a-mourouj-1
2018-09-03T14:52:34,Tayara TN,de1207ea-4434-488f-91b1-d9175b514cff,À Vendre,Appartements,Villa Hergla 1 300 000 Dt (Réf. 2169922),"Sousse, Hergla",Appartements,m²,8.0,,1300000.0,"Villa de prestige avec piscine En exclusivité pour vous !! Ensemble résidentiel de très haut standing comprenant des villas de prestige neuves et lumineuses avec beaux volumes ; Villas avec piscine entourée de verdure. *CARACTERISTIQUE : -Surface du terrain : 460 m² -Surface couverte : 750 m² -Situation foncière : en règle / TITRE FONCIER INDIVIDUEL *AGENCEMENT : Affichant une architecture contemporaine et raffinée, la villa est bâtie sur un prestigieux Elle compte 4 niveaux avec jardin et piscine individuels ; La villa offre un cadre de vie prestigieux, parfaitement sécurisé et confortable. Espace clôturé et gardé par caméra de surveillance Garage sécurisé pouvant accueillir jusqu'à deux voitures A quelques minutes d'une des plus Belles plages de la Tunisie : Plage de Hergla . Connue pour son sable doré et fin, cette plage bien entretenue est le cadre idéal pour des baignades en famille, La villa contemporaine est agencée comme suit : -Au Rez-de-jardin : Grand Salon donnant sur un grand jardin avec piscine / salle à manger, Belle cuisine équipée aménagée donnant sur jardin, maisonnette pour chien Une chambre, salle d’eau, une buanderie , salle de moteur de piscine . -Au rez-de-chaussée: Une chambres à coucher , deux salons , une belle cuisine équipé, une salle de bain le tout donnant sur balcon vue piscine et jardin ; Villa avec piscine individuelle entourée de verdure ; - 1er étage : partie nuit divisé en deux partie , coté enfants avec deux belles chambres coucher avec un grand dressing , une cabine de douche ( hydro-massage ) grand balcon offrant une belle vue sur jardin et piscine , et une magnifique suite parentale avec sa vue mer dégagé . - 2ème étage : Loft , une cuisine , deux chambres à coucher , une cabine de douche le tout ouvrant sur le jardin et la piscine . - Toit : Une très grande terrasse avec une vue dégagé sur la villa et un aperçu mer , parabole panneaux voltaique installé ., trois chaudières vidéo projecteur installé",https://www.tayara.tn/listings/appartements-2/de1207ea-4434-488f-91b1-d9175b514cff/villa-hergla-1-300-000-dt-(réf-2169922)
2018-09-03T14:52:31,Tayara TN,df838a36-05bf-4cea-88a4-aed9ca33373d,À Vendre,Appartements,Appartement Fabuleux À Vendre!!!,"Ariana, Raoued",Appartements,m²,2.0,,140000.0,"#Casa Imed# vous propose un appartement S+2 à Nour Jafeer située en 1ére étage . Il se compose : un spacieux salon lumineux +deux chambres + une salle de bain , Cuisine bien équipée + place parking . Superficie : 72 m² Prix : 140.000 mille (négociable) REF : AAR006 Pour plus d’information n’hésitez pas de contacter votre conseiller en immobilier Sana 29329037",https://www.tayara.tn/listings/appartements-2/df838a36-05bf-4cea-88a4-aed9ca33373d/appartement-fabuleux-à-vendre-
2018-09-03T14:52:24,Tayara TN,dbb79dbb-04b7-4a78-bd69-dea74b802de7,À Vendre,Appartements,Appartement (S+2) De 144 M² Directe Promoteur Prés De La Mer À Hergla,"Sousse, Hergla",Appartements,m²,2.0,,190000.0,"Découvrez ce superbe appartement (s+2) de 144 m² d'une prestigieuse adresse à Hergla . ce dernier est situé au première étage d'une résidence calme, sécurisée prés de la mer à hergla L'entrée donne sur un espace ouvert accueillant. Le salon est bien éclairé grâce à sa baie vitrée. Il ouvre sur un balcon offrant une vue sur la mer la cuisine elle est agencée est équipée d'une plaque chauffante, , elle est complété par un séchoir La partie nuit loge deux chambres à coucher ,une chambre à coucher parmi ces deux chambres menu par un placard et bénéficie par un balcon elles se partagent une salle de bain avec baignoire et une salle d'eau . cet appartement profite d'un bon emplacement grâce à sa proximité de toutes les commodités : Plage, Transport , etc NB :le dossier juridique est disponible à l'agence dispose d'une attestation de propriété individuel Frais d'enregistrement 1% (directe promoteur) Standing et équipement : - chauffage central -menuiserie en aluminium - volets roulants électriques -placard Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter Soyez le bienvenue à notre agence Immobilière NEW WAY agence immobiliére (agréée) Nouvelle génération Rue Hassen Ben Said 4051 khezema ouest sousse. votre conseiller : Ali Zaâtir: 28 614 614 / 73 275 544 Votre conseillère : ACHWEK SEDDIK 28 615 615/73 275 544 NEW WAY agence immobiliére (agréée) Nouvelle génération Nos services : * Évaluation gratuite * Visite gratuite * Connaissance détaillé du marché * Conseils juridique et financier * Accompagnement jusqu’a la signature du contrat CONSEIL & TRANSACTION NEW WAY agence immobiliére (agréée) Nouvelle génération",https://www.tayara.tn/listings/appartements-2/dbb79dbb-04b7-4a78-bd69-dea74b802de7/appartement-(s+2)-de-144-m²-directe-promoteur-prés-de-la-mer-à-hergla
2018-09-03T14:52:10,Tayara TN,ddcefe7c-64bc-4f75-81ea-78caf9ea2ec4,À Vendre,Appartements,Appartement S+3,"Tunis, L'aouina",Appartements,m²,3.0,,185000.0,"?À Vendre : ?Appartement S+3 à l'aouina? ?Emplacement :cite el wahat . ?Superficie : 160 m². ?Typologie : S+3. ?Composition : ??Salon avec balcon. ??Cuisine équipée . ??Trois chambres à coucher ??Salle de bain. ??Chauffage central. ??Climatisation : Split-Système. Pour plus d'Informations, veuillez contacter le 95 108 000./94 293 777",https://www.tayara.tn/listings/appartements-2/ddcefe7c-64bc-4f75-81ea-78caf9ea2ec4/appartement-s+3
2018-09-03T14:52:08,Tayara TN,daa408f9-bf41-4949-94c1-bb2b8709f076????-??6-????-????-??????-????????,À Vendre,Appartements,???? ??6 ???? ???? ?????? ????????,,Appartements,m²,3.0,,95000000.0,,https://www.tayara.tn/listings/appartements-2/daa408f9-bf41-4949-94c1-bb2b8709f076/????-??6-????-????-??????-????????
2018-09-03T14:52:05,Tayara TN,dc6d9d5b-7ac5-4ad2-9855-72bb8b9d1caf,À Vendre,Appartements,Av Un Beau Studio Sur Le 2Eme Étage Vue Sur Mer,"Nabeul, Hammamet",Appartements,m²,1.0,,60.0,Agence ghalleb met en votre disposition un beau studio sur le 2eme étage vue sur mer situe dans un calme quartier et prés de toute la commodité qui se compose d’une seule chambre et une salle d’eau et place d’une kitchenette avec un beau terrasse vue sur mer Superficie 45m Prix 60MD Pour plus d’information contactez le 29737009,https://www.tayara.tn/listings/appartements-2/dc6d9d5b-7ac5-4ad2-9855-72bb8b9d1caf/av-un-beau-studio-sur-le-2eme-étage-vue-sur-mer-
2018-09-03T14:52:02,Tayara TN,ddaa95fb-cc6d-4a1e-b437-8c90bc558110,À Vendre,Appartements,Apparemment A Vendre,"Ariana, Autres villes",Appartements,m²,2.0,,140000.0,A vendre un appartement situé à cité sahha borj louzir dans l'immeuble salamboo dans un environnement très calme,https://www.tayara.tn/listings/appartements-2/ddaa95fb-cc6d-4a1e-b437-8c90bc558110/apparemment-a-vendre
2018-09-03T14:52:00,Tayara TN,da901f17-320b-4341-b49b-46a4726b119d,À Vendre,Appartements,Av Un Appartement Cote Palais Présidentiel,"Nabeul, Hammamet",Appartements,m²,2.0,,185000.0,"A vendre un appartement neuf dans la zone touristique à 2mn à pied de la plage proche hôtel Nahrawes ,résidence Jannet, Nozha pitch et Carrefour Market. Elle se compose d'un salon, deux chambres à coucher ,cuisine et salle de bain. Superficie :70m² Prix : 180md Pour plus d’information veillez contacter le 29737009",https://www.tayara.tn/listings/appartements-2/da901f17-320b-4341-b49b-46a4726b119d/av-un-appartement-cote-palais-présidentiel-
2018-09-03T14:51:43,Tayara TN,d8d27c75-4e27-47ac-b2a4-f5669dafcefe,À Vendre,Appartements,Appartement,"Sousse, Hammam Sousse",Appartements,m²,-3.0,,176000.0,"appartement s+2 Menchia hammem sousse Découvrez ce superbe appartement destiné à la vente, ce dernier est situé au 4 ème étage d'une résidence bien sécurisée et gardée. Emplacement Appartement situé prés de la route touristique de Sousse, à proximité de la mer et de toutes commodités : Transports, Restaurants, Snack bar, Centre commercial, etc. Composition - Une grande salle de vie - Une cuisine moderne équipée ouverte - Un balcon qui donne sur le jardin - Deux chambres à coucher dont une avec des dressing, - Une Salle de bain, Equipement: - Possibilité d'une place de parking - Chauffage central - Climatiseurs - Ascenseur app madam zakia 22043129",https://www.tayara.tn/listings/appartements-2/d8d27c75-4e27-47ac-b2a4-f5669dafcefe/appartement
2018-09-03T14:51:36,Tayara TN,da5cd12a-df41-4073-964a-a5fb6ff4290c,À Vendre,Appartements,Studio S+1 A Vendre À Sfax,"Sfax, Sfax Ville",Appartements,m²,1.0,,50000.0,"Un studio S+1 a vendre près du lycée garçon et a proximité du SONEDE. Situé au 2ème étage Composé d'une salon à l'entrée, une chambre, une cuisine avec séchoir et une salle de bain. Pour toutes informations supplémentaires Vous pouvez me joindre sur le Num 22749336.",https://www.tayara.tn/listings/appartements-2/da5cd12a-df41-4073-964a-a5fb6ff4290c/studio-s+1-a-vendre-à-sfax
2018-09-03T14:51:30,Tayara TN,da4397a1-c497-403c-8acc-da648a0f94d8,À Vendre,Appartements,A Vendre Appartement S+4 À L'Aouina Cité El Wahhat,"Tunis, L'aouina",Appartements,m²,4.0,,315000.0,A vendre un appartement S+4 a l'aouina cité wahate qui ce compose d'une grande salon sala à manger avec balcon ; grande cuisine avec séchoir ; 3 chambre à coucher est un suite parentale ; surface de l'appartement 185 m² pour plus d'information contacter 95 108 000 / 94 293 777,https://www.tayara.tn/listings/appartements-2/da4397a1-c497-403c-8acc-da648a0f94d8/a-vendre-appartement-s+4-à-l'aouina-cité-el-wahhat
2018-09-03T14:51:18,Tayara TN,d8bda6b9-7bc8-4fac-86b7-5425250d8351,,Appartements,Location Courte Durée,"Tunis, Autres villes",Appartements,m²,,,85.0,un joli s+2 meublé et situé dans un quartier calme bien équipé près de toutes commodités à louer par nuitée à la marsa tunis pour plus d'infos contactez le 22854660 ou bien 98472792,https://www.tayara.tn/listings/appartements-2/d8bda6b9-7bc8-4fac-86b7-5425250d8351/location-courte-durée
2018-09-03T14:51:10,Tayara TN,db5bd10e-5054-4ae1-b0ba-57241dba138a,À Vendre,Appartements,Studio Rez De Chausser Proche De La Zone Touristique,"Sousse, Sousse",Appartements,m²,1.0,,130000.0,A vendre studio rez de chausser haut standing avec chauffage central et climatiseurs . proche de la zone touristique .,https://www.tayara.tn/listings/appartements-2/db5bd10e-5054-4ae1-b0ba-57241dba138a/-studio-rez-de-chausser-proche-de-la-zone-touristique-
2018-09-03T14:50:59,Tayara TN,d9dbaab9-6238-445a-90b9-235453de7b99,À Vendre,Appartements,*J* Un Appartement S+3 À Carthage Brisa,"Tunis, Carthage",Appartements,m²,3.0,,235000.0,"Casa Imed vous propose un appartement s+3 à Carthage brisa en 3 éme étage L’appartement est de standing moyen, contenant un salon spéciaux, trois chambres a couche, une cuisine équipe et une salle de bain plus une place L’appartement est dans une zone calme et de toutes les commodités Superficie : 133m² Prix : 235 MD REF : AT003 Pour plus d’informations n’hésitez pas à contactez votre conseillère immobilier Jihen 28030228",https://www.tayara.tn/listings/appartements-2/d9dbaab9-6238-445a-90b9-235453de7b99/*j*-un-appartement-s+3-à-carthage-brisa
2018-09-03T14:50:52,Tayara TN,d8131030-f7ed-4b47-b827-a1f39143fbad,À Vendre,Appartements,Des Appartements Très Chic À Ne Pas Rater!!!!,"Ariana, Chotrana",Appartements,m²,3.0,,2200.0,"#Casa Imed# vous propose des appartements très chic, Haut Standing Situé à chotrana 1 Résidence très haut standing emplacement très magnifique Bien sécurisée et gardée. IL se compose de des appartements S+3 et des Triplex Superficie: à partir de 128m² jusqu’à 224 m² Prix : 2200 HOSRS TAXE REF : RS011 Pour plus d’info contactez Sana 29329037 Nous sommes à votre service même (samedi / Dimanche ) Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/d8131030-f7ed-4b47-b827-a1f39143fbad/des-appartements-très-chic-à-ne-pas-rater-
2018-09-03T14:50:44,Tayara TN,d9c6281a-ac60-4996-9b22-14abc2469550,À Vendre,Appartements,A Vendre Un Bel Appartement S+2 À L'Afh Mrezga Hammamet,"Nabeul, Mrezga",Appartements,m²,2.0,,295000.0,"A vendre un appartement à troisième étage se situé à L’AFH Mrezga Hammamet Il se compose de deux chambres à choucher, une salon , une cuisine , salle de bain et un terrasse 26m Superficie : 120m Prix : 295 MD Pour plus d’information contacter le num 58629329",https://www.tayara.tn/listings/appartements-2/d9c6281a-ac60-4996-9b22-14abc2469550/a-vendre-un-bel-appartement-s+2-à-l'afh-mrezga-hammamet-
2018-09-03T14:50:37,Tayara TN,d9c27963-0d29-425b-9cd9-c62b69e9c90e,À Vendre,Appartements,Appart S3 Manar 2,"Tunis, Manar",Appartements,m²,3.0,,250000.0,"Avenir Immobilier met en vente manar 2 dans un endroit très calme meilleur emplacement à 5 minute du centre ville proche de toutes les commodités : moyen du transport, super marché, école. l'appart situé au RDC d'une résidence très propre avec gardien jour et nuit et syndic, il est composé par un grand salon qui donne sur le balcon et sans aucun vis à vis, une cuisine avec des rangements et séchoir, trois chambres à coucher une avec placard et balcon, salle d'eau, salle de bain avec jacuzzy, placard au couloir, chauffage central, climatisation, entrée parking pour voiture. l'appart est retaper à neuf zéro travaux titre de propriété en règle.",https://www.tayara.tn/listings/appartements-2/d9c27963-0d29-425b-9cd9-c62b69e9c90e/appart-s3-manar-2
2018-09-03T14:50:36,Tayara TN,d6bf9496-51b6-4157-aa13-714ad46360c3,À Vendre,Appartements,Appartement S+2 À Hammamet À 250 Mille Dinars :,"Nabeul, Hammamet",Appartements,m²,2.0,,250000.0,"Prix : 250 000 dinars Cet appartement occupe le premier étage d'une résidence en cours de construction. La résidence bénéficie d'un accès facile à la plage aussi elle est proximité des commodités et les centres de loisirs . Le hall d'entrée donne sur un salon revêtu en marbre Thala gris .Une cuisine bien aménagée et semi équipée est indépendante du salon, elle ouvre sur un séchoir. Le compartiment nuit abrite une chambres à coucher avec dressing , une salle d'eau avec baignoire est disponible. La résidence est avec double ascenseurs",https://www.tayara.tn/listings/appartements-2/d6bf9496-51b6-4157-aa13-714ad46360c3/-appartement-s+2-à-hammamet-à-250-mille-dinars-:
2018-09-03T14:50:24,Tayara TN,d9ad79fb-561e-4561-8989-15bed1017069,À Vendre,Appartements,A Vendre Un Appartement S+2 À Ezzahra,"Ben arous, Ezzahra",Appartements,m²,2.0,,215000.0,"A vendre un appartement HST S+2 à Ezzahra au 3ème étage dans une résidence gardée et calme. l'appartement se compose d'un salon avec balcon, un cuisine équipée et aménagée avec séchoir. La partie nuit loge 2 chambres à coucher avec salle de bain et salle d'eau .",https://www.tayara.tn/listings/appartements-2/d9ad79fb-561e-4561-8989-15bed1017069/a-vendre-un-appartement-s+2-à-ezzahra
